"Z","M","Y","x1","x2","x3","x4","x5","x6","x7","R_m","R_y"
0,0,30588.7769046387,"0","0","0","0","0","1","3",1,1
1,1,NA,"0","2","2","1","1","1","2",1,0
0,0,676.516760245514,"0","0","3","0","0","1","2",1,1
0,0,10266.4682038147,"1","0","1","1","0","1","1",1,1
1,1,37622.9078424316,"0","0","0","0","0","1","0",1,1
0,0,3533.75795473022,"0","1","2","0","0","1","2",1,1
1,1,0,"1","0","3","1","0","1","5",1,1
0,NA,3373.797740625,"0","0","2","0","0","1","2",0,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
0,0,12495.5623677612,"0","2","1","1","0","1","3",1,1
0,1,20369.2199043823,"1","0","1","0","0","1","1",1,1
1,0,10350.6005365356,"0","1","1","0","1","1","1",1,1
1,1,NA,"0","0","1","0","0","1","0",1,0
0,0,0,"0","0","1","0","0","1","0",1,1
1,1,0,"1","2","1","0","0","1","2",1,1
0,1,17118.6014533447,"1","1","1","0","1","1","5",1,1
1,0,6380.78304265137,"0","2","1","0","0","1","4",1,1
1,1,7647.19422615967,"1","1","0","0","0","3","2",1,1
1,0,0,"0","1","1","0","0","1","0",1,1
0,1,15692.0436962402,"0","2","1","0","0","3","1",1,1
0,1,18128.4680565308,"1","1","1","0","0","3","1",1,1
0,0,0,"1","0","1","0","0","1","0",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,0,0,"1","1","1","0","1","1","5",1,1
1,NA,NA,"1","2","1","0","2","3","5",0,0
0,NA,NA,"0","1","0","0","1","1","3",0,0
1,1,28943.3922422607,"1","2","0","0","0","3","4",1,1
1,0,909.05107164917,"0","2","3","0","0","1","3",1,1
1,NA,NA,"1","1","2","0","2","3","5",0,0
0,1,49950.8717334961,"1","2","2","0","0","3","0",1,1
0,1,0,"0","1","0","0","1","3","2",1,1
0,0,38235.9723690674,"0","2","0","0","0","3","4",1,1
1,1,12754.3866013916,"0","2","0","0","0","2","4",1,1
0,0,39000.6926584717,"0","1","3","0","0","1","1",1,1
1,1,NA,"0","1","1","1","0","1","0",1,0
1,0,NA,"1","0","1","0","0","1","0",1,0
1,NA,17392.5907679443,"0","2","1","0","0","3","2",0,1
0,0,12329.5909765869,"1","0","1","1","0","1","1",1,1
1,1,10287.1231505859,"0","2","0","0","0","3","0",1,1
0,0,0,"0","2","1","0","1","1","2",1,1
0,1,NA,"0","1","1","0","0","3","2",1,0
1,NA,0,"1","0","1","0","0","1","0",0,1
0,1,83361.93620625,"1","2","1","1","0","2","4",1,1
0,0,9310.74739107056,"1","0","1","0","0","1","1",1,1
1,0,NA,"0","0","1","0","2","1","0",1,0
0,NA,25809.281287207,"0","0","0","0","1","1","2",0,1
1,NA,NA,"0","2","1","0","0","1","0",0,0
0,1,25694.5729961426,"0","1","1","0","0","3","2",1,1
0,1,11382.0761727905,"0","1","2","0","0","3","4",1,1
0,0,26808.9383621338,"0","2","0","1","1","1","2",1,1
1,NA,16510.2658761841,"0","0","0","0","0","1","2",0,1
1,1,21320.5287645264,"1","1","1","0","0","1","3",1,1
0,NA,25926.3472425293,"1","1","1","0","0","3","0",0,1
0,0,23706.3042061523,"0","1","1","0","0","1","3",1,1
1,1,2182.61511628418,"0","2","0","0","2","1","5",1,1
1,1,17140.1671469971,"0","2","1","0","0","3","5",1,1
1,1,NA,"1","2","1","0","0","3","4",1,0
0,NA,NA,"0","0","1","0","0","1","0",0,0
0,0,0,"0","0","0","0","0","1","0",1,1
1,0,41103.6697395264,"0","0","1","0","0","1","0",1,1
1,1,55036.1207430176,"1","2","2","1","1","1","0",1,1
1,0,13933.0168924438,"1","0","1","0","0","1","0",1,1
0,0,13658.1496450928,"0","0","1","0","1","1","0",1,1
1,0,17783.1148204468,"0","2","3","0","1","1","4",1,1
0,1,35768.1566502686,"0","0","0","0","0","1","0",1,1
1,NA,NA,"0","1","0","0","0","1","5",0,0
1,0,0,"0","1","0","0","1","1","0",1,1
0,0,10308.8262921021,"0","0","1","0","1","1","0",1,1
1,NA,10079.8883009583,"0","0","1","0","0","1","0",0,1
1,0,19387.4161925171,"1","2","1","1","0","1","0",1,1
1,0,3294.7243560791,"0","0","1","1","0","1","0",1,1
0,0,9422.83364743652,"0","0","1","0","0","1","0",1,1
1,1,7907.33845458984,"0","2","0","0","0","1","3",1,1
1,1,0,"1","0","1","0","0","3","0",1,1
1,0,13180.1022600952,"1","1","3","0","0","1","2",1,1
1,NA,NA,"0","0","2","0","1","1","0",0,0
1,0,NA,"1","0","0","0","0","1","2",1,0
0,NA,NA,"0","1","0","0","1","1","3",0,0
0,NA,20069.5216479126,"1","1","1","0","0","3","2",0,1
1,1,49582.9126577637,"0","1","0","0","0","1","2",1,1
0,NA,NA,"0","1","2","0","0","1","5",0,0
1,1,3280.08120551147,"0","1","0","0","1","2","0",1,1
1,0,NA,"0","0","1","0","1","1","5",1,0
0,NA,24103.9346846924,"0","2","2","0","0","1","0",0,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
0,NA,NA,"0","2","2","0","2","1","5",0,0
1,NA,23415.7468517578,"1","2","2","0","2","3","5",0,1
0,0,NA,"0","1","2","0","0","3","0",1,0
0,1,3285.57200001526,"1","1","1","0","0","1","0",1,1
1,NA,0,"0","1","0","0","0","1","2",0,1
0,0,23139.7292524658,"0","0","0","0","1","1","0",1,1
0,NA,NA,"1","1","2","0","1","1","2",0,0
0,0,26245.325347998,"1","1","0","1","2","1","1",1,1
1,1,0,"0","1","0","0","1","1","3",1,1
0,0,7785.50702085571,"1","0","1","0","0","1","0",1,1
1,0,15858.8496807495,"1","0","1","1","1","1","1",1,1
1,0,30136.4743713135,"0","0","2","0","1","1","2",1,1
0,1,23689.7634082764,"1","2","0","0","1","2","2",1,1
1,1,0,"1","1","3","0","0","1","0",1,1
0,1,14859.373393103,"0","0","1","0","1","1","2",1,1
1,1,0,"1","1","1","1","0","1","3",1,1
0,0,2701.9646556427,"0","0","1","0","0","1","1",1,1
1,1,10385.1024268799,"1","1","1","1","0","1","0",1,1
0,0,2928.64404405212,"1","1","1","1","2","1","0",1,1
0,1,13191.4708081787,"1","0","1","0","0","1","1",1,1
1,NA,22953.1047719238,"0","0","1","0","0","3","0",0,1
1,0,25763.4083722412,"0","1","0","0","0","1","4",1,1
1,NA,4568.6843372406,"0","0","1","0","2","1","2",0,1
1,1,9597.84873656616,"1","1","1","0","0","3","0",1,1
0,1,23451.659130542,"0","2","1","0","0","3","4",1,1
0,1,0,"0","2","1","0","0","3","0",1,1
1,1,2709.70909980469,"1","0","1","0","0","1","0",1,1
0,0,14833.9864011841,"0","0","1","0","2","1","5",1,1
0,1,14112.5832394409,"1","1","0","1","0","1","2",1,1
1,0,593.908891500091,"1","0","0","0","0","1","2",1,1
0,0,31006.1131967285,"1","2","0","0","0","1","4",1,1
1,1,75778.7221032715,"0","0","1","0","0","1","3",1,1
1,0,26889.1187592041,"1","1","0","1","0","1","1",1,1
1,0,NA,"0","1","3","0","0","1","0",1,0
1,1,NA,"0","1","2","0","0","3","0",1,0
1,0,7448.06199001465,"1","0","1","1","0","1","2",1,1
1,NA,0,"1","0","2","1","0","1","0",0,1
1,0,NA,"0","0","2","0","0","1","3",1,0
0,NA,NA,"0","2","1","0","2","2","5",0,0
1,NA,6765.16713810425,"0","0","1","0","0","1","2",0,1
1,0,0,"0","0","0","0","0","1","2",1,1
0,0,11916.3595463745,"0","0","1","0","1","1","0",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
0,1,19877.3881083984,"0","1","1","0","0","3","0",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
1,1,10702.8001621582,"0","1","1","0","0","3","4",1,1
1,NA,28518.4381190186,"0","0","1","0","0","1","2",0,1
0,NA,NA,"0","0","1","0","2","1","0",0,0
1,NA,NA,"0","0","1","0","0","1","0",0,0
0,NA,0,"0","0","1","0","1","1","2",0,1
1,0,13933.0168924438,"1","0","1","0","0","1","5",1,1
0,0,0,"1","0","0","0","0","1","5",1,1
0,1,27631.7557584961,"0","1","1","0","0","3","5",1,1
0,1,26329.8941705566,"1","1","1","0","0","1","4",1,1
1,0,21405.4121074219,"0","0","2","0","1","1","0",1,1
0,0,NA,"0","0","0","0","2","1","2",1,0
0,0,24783.3902443359,"0","1","1","1","0","1","2",1,1
1,1,NA,"1","2","1","0","0","3","3",1,0
1,0,33648.8765189941,"0","1","1","1","0","1","3",1,1
1,1,30274.7914999512,"1","0","1","0","0","1","0",1,1
0,0,0,"1","2","2","0","0","1","2",1,1
1,1,30506.7539632324,"1","1","2","0","0","3","1",1,1
1,1,NA,"1","1","1","0","0","1","0",1,0
0,0,1515.57320379639,"1","0","2","1","0","1","0",1,1
1,1,11923.0523905518,"1","2","2","1","0","3","0",1,1
1,NA,NA,"1","1","2","0","0","1","0",0,0
1,0,42006.7963129395,"0","2","1","0","0","1","3",1,1
0,NA,NA,"1","1","1","0","0","3","3",0,0
1,1,527.155896972656,"1","2","1","1","0","3","0",1,1
1,0,12157.3440379028,"1","2","1","1","1","1","1",1,1
1,NA,NA,"0","2","0","0","1","1","4",0,0
1,1,3107.05694343567,"1","1","2","0","0","3","0",1,1
1,NA,NA,"1","1","0","0","0","1","5",0,0
0,0,2490.8116131958,"0","0","3","0","2","1","0",1,1
1,NA,NA,"0","1","2","0","0","1","0",0,0
1,0,219.648283955955,"1","0","1","0","0","1","0",1,1
1,NA,0,"0","2","1","0","0","3","3",0,1
0,NA,NA,"0","1","2","1","2","1","5",0,0
0,1,0,"1","2","1","0","0","3","2",1,1
1,0,62740.1552330566,"0","0","1","0","0","1","2",1,1
1,1,19399.5673266357,"1","2","1","1","0","1","1",1,1
0,NA,37155.4266071777,"0","2","3","1","2","1","5",0,1
0,1,21037.5719055176,"1","2","1","1","0","1","0",1,1
0,1,301.650329572105,"0","2","1","0","0","3","5",1,1
0,NA,NA,"0","1","2","0","0","1","5",0,0
0,1,NA,"1","1","2","0","0","3","1",1,0
1,0,NA,"0","0","2","0","0","1","0",1,0
0,0,14106.5714432373,"1","0","1","0","0","1","0",1,1
1,0,0,"1","2","2","0","0","3","3",1,1
1,1,36390.9118704346,"0","2","3","0","0","3","3",1,1
0,NA,NA,"0","2","2","0","1","1","3",0,0
1,0,33863.2728976318,"0","0","1","0","1","1","0",1,1
1,1,205.005075344467,"1","0","1","0","1","1","0",1,1
1,1,16236.6678546021,"0","0","2","0","0","1","0",1,1
0,1,NA,"1","1","3","0","0","3","0",1,0
1,1,7927.78846783447,"1","0","2","0","0","1","0",1,1
1,0,37019.4473304932,"0","0","0","0","1","1","0",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,1,15968.3894368286,"1","1","1","1","1","1","5",1,1
1,1,0,"0","1","0","0","0","1","0",1,1
1,0,18481.1320330444,"0","0","2","0","0","1","0",1,1
1,1,6534.53643317871,"0","1","1","0","0","2","2",1,1
1,NA,2464.45381834717,"0","0","1","0","0","1","0",0,1
0,NA,NA,"0","2","2","0","0","1","5",0,0
0,0,14112.5832394409,"0","1","1","1","0","1","5",1,1
1,0,10817.2385105713,"0","0","1","0","0","1","2",1,1
0,1,NA,"0","2","1","0","0","2","3",1,0
0,1,NA,"1","1","1","0","0","3","0",1,0
1,0,6745.45884801636,"1","1","2","1","0","1","0",1,1
1,0,18840.7600346558,"1","0","1","0","0","1","0",1,1
0,1,38549.4550365234,"1","1","0","0","0","3","0",1,1
0,0,NA,"0","1","0","0","1","1","2",1,0
1,0,56839.0751411133,"0","0","0","0","0","1","4",1,1
0,1,1781.72659710846,"0","0","0","0","1","1","0",1,1
1,1,NA,"1","2","2","1","0","2","0",1,0
1,NA,0,"0","0","1","1","0","1","0",0,1
1,0,2565.68633698425,"0","0","3","0","1","1","2",1,1
1,0,21810.0412825928,"0","0","0","0","1","1","0",1,1
0,0,NA,"1","2","3","0","0","1","0",1,0
1,0,37092.3268932861,"0","0","2","0","0","1","0",1,1
1,1,7028.74508659058,"1","1","2","0","0","1","2",1,1
0,NA,NA,"0","0","0","0","1","1","2",0,0
0,NA,NA,"1","0","1","0","0","1","2",0,0
1,1,28766.5847586914,"0","0","0","0","1","1","0",1,1
0,1,24464.4790053955,"1","0","0","0","0","1","5",1,1
1,1,16685.7521266846,"0","2","0","0","0","3","3",1,1
1,1,0,"1","1","1","1","1","1","0",1,1
1,0,0,"1","1","1","0","0","1","3",1,1
1,0,NA,"0","2","1","0","0","1","0",1,0
0,0,21975.9396158936,"0","1","1","0","2","1","1",1,1
0,0,24464.4790053955,"0","2","2","0","0","1","0",1,1
1,0,7591.04491640625,"1","0","1","1","0","1","0",1,1
0,1,18322.2980246338,"1","2","2","0","2","1","3",1,1
0,NA,NA,"1","2","1","1","0","1","0",0,0
0,NA,NA,"0","1","1","0","1","1","2",0,0
1,0,11386.5673746094,"0","1","1","0","1","1","0",1,1
0,NA,12880.7309066528,"0","0","1","0","2","1","3",0,1
0,0,0,"1","1","1","0","0","1","2",1,1
1,1,44204.6000373047,"1","1","1","1","0","1","2",1,1
1,0,0,"1","0","1","0","0","1","5",1,1
0,1,2078.6810041626,"0","1","1","0","0","3","3",1,1
0,1,NA,"1","1","1","0","0","3","2",1,0
1,NA,NA,"0","1","1","0","2","1","5",0,0
1,0,0,"1","1","3","0","0","1","2",1,1
0,1,19184.5679109741,"1","1","3","0","1","3","2",1,1
0,0,1946.54067107849,"1","0","1","0","0","1","2",1,1
1,1,723.960806451416,"1","2","2","0","0","1","0",1,1
0,0,NA,"0","0","2","0","0","1","0",1,0
1,1,21451.3147408447,"0","1","1","0","1","1","2",1,1
1,NA,NA,"1","1","0","0","0","1","5",0,0
0,1,27605.6059928467,"0","0","1","0","1","1","1",1,1
0,1,14418.1546059814,"1","2","1","0","0","3","2",1,1
1,NA,0,"1","2","1","1","0","2","4",0,1
0,NA,NA,"0","1","1","0","0","1","0",0,0
0,0,13086.0024807129,"0","1","1","0","0","1","0",1,1
0,0,28287.0526891113,"0","1","1","0","0","1","0",1,1
1,0,0,"1","1","2","0","1","1","2",1,1
0,0,27014.0551525635,"0","0","0","0","1","1","2",1,1
1,1,NA,"0","2","1","0","2","3","0",1,0
1,NA,27099.8548145508,"1","1","1","0","0","1","2",0,1
0,1,55444.1551580566,"1","2","0","0","0","3","3",1,1
1,1,32384.8539564697,"0","0","1","0","0","1","5",1,1
1,1,30596.5879057617,"1","2","1","1","0","1","0",1,1
1,1,13919.6435867798,"0","0","1","0","0","1","3",1,1
1,NA,1425.38124673004,"1","0","2","0","0","1","2",0,1
1,0,16365.569185437,"1","0","1","0","2","1","5",1,1
1,0,NA,"1","2","1","1","0","1","2",1,0
1,1,2559.60024463806,"1","0","1","1","0","1","0",1,1
1,NA,14285.924807959,"0","0","3","0","2","4","5",0,1
1,0,5315.48842142944,"1","0","2","0","1","1","0",1,1
1,1,10982.41493302,"1","1","2","0","0","1","0",1,1
1,0,92988.1109663086,"0","0","0","0","0","1","1",1,1
0,0,28287.0526891113,"1","0","2","1","0","1","0",1,1
0,NA,5790.61163408203,"1","1","1","1","0","1","0",0,1
1,NA,NA,"0","0","1","0","0","1","1",0,0
0,1,19909.7688438721,"0","1","1","0","1","1","0",1,1
0,NA,26758.023215625,"0","0","0","0","0","1","5",0,1
1,1,28753.5408325928,"0","2","2","0","0","3","2",1,1
0,NA,NA,"0","0","1","0","0","1","2",0,0
0,1,0,"1","1","2","0","0","1","2",1,1
1,NA,NA,"0","1","2","0","0","1","1",0,0
1,1,NA,"0","1","0","0","0","1","5",1,0
0,NA,NA,"0","2","1","0","2","1","5",0,0
1,1,NA,"0","0","2","0","0","1","2",1,0
1,1,15222.7805918335,"1","1","1","0","0","3","2",1,1
0,NA,28337.4205207031,"0","2","2","0","0","1","2",0,1
0,1,23487.1454447754,"0","1","3","0","0","3","1",1,1
0,1,28844.3356718994,"0","1","1","1","1","1","4",1,1
1,1,14567.0564583984,"0","0","0","0","0","1","0",1,1
1,NA,22544.3942619873,"0","1","1","0","2","1","5",0,1
0,0,NA,"0","1","0","0","0","1","5",1,0
0,NA,NA,"1","0","1","0","0","1","0",0,0
1,0,0,"1","1","2","0","0","1","5",1,1
1,NA,NA,"1","0","1","0","0","1","0",0,0
0,0,14330.8207286499,"1","1","3","1","1","1","0",1,1
1,1,19812.3839367188,"1","0","2","0","0","1","0",1,1
1,0,NA,"1","2","3","0","0","4","0",1,0
1,0,0,"0","1","0","0","0","1","2",1,1
0,0,4187.960874646,"0","1","3","0","0","1","0",1,1
1,0,14233.2092182617,"0","2","2","0","0","1","2",1,1
0,0,23139.7292524658,"0","0","0","0","0","1","2",1,1
1,0,11888.8935007324,"1","2","1","1","1","1","0",1,1
0,0,NA,"0","0","1","0","2","1","0",1,0
1,0,0,"0","0","1","0","0","1","2",1,1
0,0,10103.8215650208,"1","0","1","1","1","1","2",1,1
1,0,7380.18255761719,"0","0","1","0","2","1","0",1,1
1,1,3280.08120551147,"0","1","1","0","2","2","2",1,1
0,1,31599.9399755127,"0","1","1","0","1","1","2",1,1
0,0,14136.4137271729,"0","1","2","0","1","1","0",1,1
1,0,27216.284299585,"0","0","1","1","0","1","0",1,1
0,1,16207.7171243774,"1","2","1","1","0","1","0",1,1
1,0,1973.17382600555,"0","1","1","0","0","1","0",1,1
0,1,0,"0","1","1","0","0","3","0",1,1
0,0,11698.6582276611,"1","1","1","1","0","1","0",1,1
1,1,21451.3147408447,"0","1","1","0","0","1","2",1,1
1,0,0,"0","1","1","0","1","1","0",1,1
0,NA,22935.4495319092,"0","2","1","0","0","3","4",0,1
1,NA,0,"1","1","1","1","0","1","0",0,1
1,1,24916.5215022217,"1","0","1","0","0","1","2",1,1
0,0,NA,"0","0","1","0","1","1","0",1,0
0,0,23693.6243311523,"0","1","2","0","0","1","3",1,1
1,NA,NA,"0","2","1","0","0","1","0",0,0
1,NA,31729.0840070801,"0","2","1","0","2","1","5",0,1
0,NA,41293.9694025879,"1","0","0","0","0","1","2",0,1
1,0,0,"1","0","1","1","0","1","0",1,1
1,0,51361.6613726074,"0","0","1","1","2","1","1",1,1
0,NA,17365.7079470215,"0","1","2","0","0","3","2",0,1
1,1,0,"1","2","1","1","0","1","2",1,1
0,0,NA,"0","2","1","1","1","1","0",1,0
1,1,23510.3654658691,"0","0","1","0","1","1","0",1,1
0,1,515.441330083466,"0","0","0","0","0","1","0",1,1
1,0,16050.5188693726,"1","0","0","0","0","1","0",1,1
1,1,0,"0","2","1","1","2","1","0",1,1
0,NA,16661.9674549072,"0","2","1","0","0","1","3",0,1
1,0,34161.2747255127,"0","1","1","0","1","1","2",1,1
0,NA,34976.281120752,"0","1","1","1","0","1","2",0,1
1,0,0,"1","0","1","0","0","1","3",1,1
1,1,11451.3486578613,"1","1","2","1","1","1","1",1,1
0,NA,NA,"0","2","2","1","2","3","5",0,0
0,1,0,"1","1","1","1","0","2","0",1,1
1,1,NA,"0","1","1","0","1","3","0",1,0
1,0,15524.5900970215,"0","2","1","0","2","1","2",1,1
0,1,31363.8070220947,"1","2","2","0","0","3","2",1,1
1,0,26477.2679989746,"0","2","3","0","0","1","2",1,1
0,NA,8081.62110758057,"0","1","1","0","1","1","0",0,1
1,0,NA,"0","0","1","0","1","1","0",1,0
1,1,20342.9611710571,"0","2","2","0","0","2","4",1,1
1,1,44664.4733475586,"1","1","2","0","0","3","3",1,1
0,0,32101.0377387451,"0","0","1","0","0","1","5",1,1
1,1,26005.6633278076,"0","0","0","0","0","1","3",1,1
1,1,28838.8328042725,"0","0","0","0","0","1","3",1,1
1,0,22682.7881633057,"0","1","2","1","0","1","0",1,1
1,1,77207.7935465332,"0","0","0","0","0","1","2",1,1
0,0,12701.8877087769,"0","1","3","0","0","1","2",1,1
0,0,18743.3206436646,"0","0","0","0","0","1","2",1,1
0,1,16410.2806040405,"1","0","0","0","0","1","1",1,1
1,NA,0,"1","2","3","0","0","3","3",0,1
1,0,21451.3147408447,"0","1","1","0","0","1","3",1,1
1,NA,0,"0","1","1","0","2","1","5",0,1
0,0,2547.92027189026,"1","2","1","0","0","1","2",1,1
0,0,NA,"0","1","1","1","0","1","0",1,0
1,0,19968.0764565674,"0","0","1","0","0","1","2",1,1
1,0,23190.0277409912,"1","0","2","1","0","1","0",1,1
1,NA,25935.3989892334,"0","0","0","0","1","1","4",0,1
0,0,14582.8270529297,"0","0","0","0","0","1","1",1,1
1,1,37819.6886056641,"1","2","1","0","0","3","4",1,1
0,0,11379.3321685913,"1","1","1","1","0","1","2",1,1
1,0,24954.9846152344,"0","1","2","0","0","1","0",1,1
1,0,11560.1949832764,"1","0","2","0","0","1","0",1,1
0,0,22898.2296410156,"0","0","0","0","0","1","0",1,1
1,1,0,"1","2","1","1","1","1","0",1,1
0,NA,NA,"0","2","2","0","0","1","5",0,0
0,0,0,"0","1","1","0","0","1","2",1,1
1,1,0,"0","0","1","0","1","1","0",1,1
0,0,0,"0","2","1","0","1","1","2",1,1
